"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","fico_range_low","fico_range_high","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","last_fico_range_high","last_fico_range_low","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_fico_range_low","sec_app_fico_range_high","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"159552509","","8500","8500","8500"," 36 months"," 16.12%","299.34","C","C3","Police Officer","< 1 year","MORTGAGE","60000","Source Verified","Sep-2019","Fully Paid","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159552509","","home_improvement","Home improvement","773xx","TX","5.44","4","Jan-2007","675","679","0","7","","8","0","5972","54.8%","18","w","0.00","0.00","8775.6054445131","8775.61","8500.00","275.61","0.0","0.0","0.0","Dec-2019","7184.54","","Nov-2019","619","615","0","27","1","Joint App","158000","3.26","Source Verified","0","0","71984","1","0","0","0","26","0","","1","3","2336","55","10900","0","0","2","3","8998","2583","64.6","0","0","152","99","3","3","3","44","","0","40","2","4","6","4","4","6","7","9","6","8","0","0","0","1","72.2","25","0","0","86900","5972","7300","0","7371","670","674","Feb-1982","1","3","9","25","3","4","0","0","27","N","","","","","","","","","","","","","","","N","","","","","",""
"159385188","","26575","26575","26575"," 60 months"," 13.08%","605.76","B","B5","Ceo","10+ years","MORTGAGE","132000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159385188","","major_purchase","Major purchase","300xx","GA","19.71","0","Jul-2011","730","734","0","56","","17","0","16591","23.8%","28","w","25939.37","25939.37","1192.21","1192.21","635.63","556.58","0.0","0.0","0.0","Dec-2019","605.76","Jan-2020","Nov-2019","679","675","0","","1","Individual","","","","0","0","282252","0","4","0","2","18","21590","35","0","1","6749","29","69800","1","2","4","3","16603","35421","24.6","0","0","98","79","13","13","2","13","","5","","0","3","7","5","6","11","12","15","7","17","0","0","0","0","96.4","0","0","0","386625","38181","47000","61338","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158763116","","25000","25000","25000"," 60 months"," 14.30%","585.61","C","C1","Flight attendant ","10+ years","MORTGAGE","65000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158763116","","debt_consolidation","Debt consolidation","325xx","FL","23.47","0","Jun-1981","680","684","0","","74","12","1","10367","12.9%","19","w","24441.28","24441.28","1151.36","1151.36","558.72","592.64","0.0","0.0","0.0","Dec-2019","585.61","Jan-2020","Nov-2019","689","685","0","","1","Individual","","","","0","0","214498","0","2","1","2","12","35878","77","0","2","4183","21","80500","1","4","1","4","17875","48717","7.9","0","0","159","459","13","12","2","18","","12","","0","1","3","7","9","5","9","12","3","12","0","0","0","1","100","0","1","0","306593","46245","52900","51000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158921080","","14000","14000","14000"," 36 months"," 18.62%","510.5","D","D1","Truck driver ","3 years","OWN","65000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158921080","","debt_consolidation","Debt consolidation","932xx","CA","18.02","0","Feb-2010","720","724","2","35","","13","0","3987","13.4%","25","w","13106.48","13106.48","1517.02","1517.02","893.52","623.50","0.0","0.0","0.0","Dec-2019","510.5","Jan-2020","Nov-2019","714","710","0","35","1","Individual","","","","0","0","46375","2","2","1","4","10","42388","83","4","6","3019","57","29800","3","1","5","10","3567","15415","16.7","0","0","115","70","1","1","0","5","","1","39","1","2","3","6","7","12","11","12","3","13","0","0","0","5","95.8","0","0","0","80839","46375","18500","51039","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159607320","","25000","25000","25000"," 36 months","  8.19%","785.61","A","A4","","< 1 year","MORTGAGE","230000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159607320","","credit_card","Credit card refinancing","130xx","NY","6.2","0","Jul-2006","785","789","0","","","4","0","47732","93.6%","5","w","23142.42","23142.42","2345.45","2345.45","1857.58","487.87","0.0","0.0","0.0","Dec-2019","785.61","Jan-2020","Nov-2019","814","810","0","","1","Individual","","","","0","0","195250","0","1","0","0","38","10519","42","0","0","24032","77","51000","0","0","0","0","48813","2968","89","0","0","38","158","28","28","1","157","","","","0","1","2","1","1","1","2","3","2","4","0","0","0","0","100","100","0","0","226000","58251","27000","25000","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159169063","","8000","8000","8000"," 36 months"," 25.65%","320.84","D","D4","Primary Educator","10+ years","RENT","60193","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159169063","","debt_consolidation","Debt consolidation","760xx","TX","29.19","0","Nov-2005","695","699","1","","","10","0","8062","44.8%","21","w","7540.80","7540.80","951.12","951.12","459.20","491.92","0.0","0.0","0.0","Dec-2019","320.84","Jan-2020","Nov-2019","754","750","0","","1","Joint App","123133","19.47","Verified","0","0","63688","2","5","1","2","9","55626","55","2","2","3616","52","18000","1","0","2","4","6369","0","101.9","0","0","145","166","6","6","3","6","","6","","0","2","3","2","2","12","5","6","3","10","0","0","0","3","100","100","0","0","94086","63688","6000","76086","25234","605","609","Oct-2005","1","3","7","80.1","3","6","0","0","24","N","","","","","","","","","","","","","","","N","","","","","",""
"159545694","","11500","11500","11500"," 36 months"," 12.40%","384.17","B","B4","Complaint Conciliation Specialist","8 years","RENT","35600","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159545694","","credit_card","Credit card refinancing","741xx","OK","25.42","0","May-2011","665","669","0","","","14","0","12697","92.7%","18","w","10974.59","10974.59","760.42","760.42","525.41","235.01","0.0","0.0","0.0","Dec-2019","384.17","Jan-2020","Nov-2019","704","700","0","","1","Individual","","","","0","0","37560","0","8","1","1","12","24863","96","0","0","5281","95","13700","0","0","0","1","2683","0","100.4","0","0","92","100","30","12","0","57","","","","0","4","6","4","4","11","6","7","6","14","0","0","0","1","100","100","0","0","39533","37560","11300","25833","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159066036","","20000","20000","20000"," 60 months"," 20.55%","536.02","D","D2","","< 1 year","RENT","35000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159066036","","debt_consolidation","Debt consolidation","857xx","AZ","30.35","1","Sep-2000","730","734","0","10","","12","0","5526","17.9%","20","w","19409.44","19409.44","1585.23","1585.23","590.56","994.67","0.0","0.0","0.0","Dec-2019","536.02","Jan-2020","Nov-2019","739","735","0","","1","Individual","","","","0","150","18124","0","2","0","1","13","12598","38","0","0","2471","28","30800","1","1","0","1","1648","24574","18.4","0","0","66","228","28","13","1","28","10","13","10","0","6","6","9","13","3","10","16","6","12","0","0","0","0","95","0","0","0","64050","18124","30100","33250","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159080531","","25525","25525","25525"," 36 months"," 17.74%","919.47","C","C5","Accounting Manager","3 years","OWN","85000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159080531","","other","Other","333xx","FL","29.58","0","Jun-1985","680","684","1","32","","23","0","9366","18.2%","43","w","23874.46","23874.46","2733.25","2733.25","1650.54","1082.71","0.0","0.0","0.0","Dec-2019","919.47","Jan-2020","Dec-2019","689","685","0","42","1","Individual","","","","0","9551","39430","1","3","0","1","14","30064","43","4","5","1613","33","51400","1","0","1","6","1714","36070","16.1","0","0","131","411","2","2","1","2","42","1","42","5","11","16","12","18","11","20","31","16","23","0","0","0","4","83.7","8.3","0","0","121015","39430","43000","69615","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159300356","","21275","21275","21275"," 36 months","  8.19%","668.55","A","A4","","n/a","RENT","80000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159300356","","debt_consolidation","Debt consolidation","066xx","CT","12.11","0","Mar-2001","725","729","1","73","","15","0","6230","13.9%","20","w","20249.10","20249.10","1327.42","1327.42","1025.90","301.52","0.0","0.0","0.0","Dec-2019","668.55","Jan-2020","Nov-2019","719","715","0","73","1","Individual","","","","0","0","13673","1","1","0","1","23","7443","46","2","6","1730","23","45000","4","2","7","7","912","24051","16.4","0","0","147","222","2","2","0","7","","0","","1","5","6","8","8","4","14","16","6","15","0","0","0","2","94.7","0","0","0","61050","13673","28700","16050","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159584419","","40000","40000","40000"," 60 months","  8.19%","814.7","A","A4","Senior Field Service Engineer","9 years","MORTGAGE","87000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159584419","","debt_consolidation","Debt consolidation","195xx","PA","15.02","0","Sep-2004","715","719","0","","","8","0","32799","51.9%","22","w","38363.78","38363.78","2425.9","2425.90","1636.22","789.68","0.0","0.0","0.0","Dec-2019","814.7","Jan-2020","Nov-2019","794","790","0","","1","Individual","","","","0","0","142611","1","1","0","0","28","18214","66","1","1","14751","56","63200","0","0","0","1","17826","22201","59.6","0","0","131","180","1","1","3","1","","","","0","3","3","5","10","8","6","11","3","8","0","0","0","1","100","40","0","0","186842","51013","55000","27722","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158677191","","34100","34100","34100"," 36 months","  8.19%","1071.57","A","A4","Deputy","10+ years","MORTGAGE","120000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158677191","","major_purchase","Major purchase","774xx","TX","13.54","0","Dec-2002","775","779","0","","","7","0","10355","24.5%","23","w","31487.63","31487.63","3199.19","3199.19","2612.37","586.82","0.0","0.0","0.0","Dec-2019","1071.57","Jan-2020","Nov-2019","794","790","0","","1","Individual","","","","0","0","241349","0","1","0","1","19","16711","57","1","2","2218","38","42200","1","7","0","3","34478","24982","8.2","0","0","195","198","7","7","3","7","","16","","0","1","3","3","5","9","5","11","3","7","0","0","0","1","100","0","0","0","303480","27066","27200","29600","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159360997","","25000","25000","25000"," 60 months"," 12.40%","561.18","B","B4","Office Administrator/Biller","2 years","MORTGAGE","75000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159360997","","debt_consolidation","Debt consolidation","328xx","FL","23.79","0","Oct-2003","720","724","0","26","","19","0","14260","19.4%","41","w","24079.76","24079.76","1668.78","1668.78","920.24","748.54","0.0","0.0","0.0","Dec-2019","561.18","Jan-2020","Nov-2019","769","765","0","","1","Individual","","","","0","0","211098","3","2","1","3","12","40988","83","5","6","4244","24","73500","2","5","1","9","11110","33660","21.9","0","0","148","191","2","2","3","2","","10","26","0","6","9","7","11","11","16","27","9","19","0","0","0","6","92.7","14.3","0","0","294886","55248","43100","60886","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159180088","","16500","16500","16500"," 36 months","  6.46%","505.41","A","A1","Interior Architecture Designer ","3 years","RENT","51000","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159180088","","credit_card","Credit card refinancing","752xx","TX","38.09","0","Aug-2003","660","664","0","51","","8","0","16444","69.7%","28","w","15243.51","15243.51","1510.31","1510.31","1256.49","253.82","0.0","0.0","0.0","Dec-2019","505.41","Jan-2020","Nov-2019","689","685","0","126","1","Individual","","","","0","4151","166918","2","4","2","2","2","150474","81","0","0","10533","76","23600","0","0","0","2","20865","5556","74.7","0","0","193","187","76","2","0","92","","","51","1","3","3","3","4","20","4","8","3","8","0","0","0","2","85.7","66.7","0","0","181062","166918","22000","157462","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159302599","","40000","40000","40000"," 60 months"," 15.24%","956.65","C","C2","Executive Assistant","6 years","RENT","116000","Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159302599","","debt_consolidation","Debt consolidation","912xx","CA","24.76","0","Sep-1995","770","774","2","","","19","0","6671","9.2%","36","w","38393.76","38393.76","2836.08","2836.08","1606.24","1229.84","0.0","0.0","0.0","Dec-2019","956.65","Jan-2020","Nov-2019","759","755","0","","1","Individual","","","","0","0","150572","3","8","1","1","3","143901","103","2","4","5414","71","72300","1","0","2","5","7925","50595","10.1","0","0","288","285","1","1","0","1","","1","","0","3","5","6","13","14","11","22","5","19","0","0","0","3","100","0","0","0","211415","150572","56300","139115","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159317218","","27000","27000","27000"," 60 months","  8.81%","557.99","A","A5","Assistant Category Manager","< 1 year","MORTGAGE","81000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159317218","","credit_card","Credit card refinancing","151xx","PA","22.71","0","Nov-1990","715","719","1","","","15","0","18942","66%","22","w","25912.76","25912.76","1660.75","1660.75","1087.24","573.51","0.0","0.0","0.0","Dec-2019","557.99","Jan-2020","Dec-2019","754","750","0","","1","Individual","","","","0","0","115737","1","10","1","1","4","96795","98","0","2","6805","91","28700","0","1","4","3","7716","4258","81.6","0","0","116","346","17","4","1","17","","3","","0","3","3","3","3","14","5","7","3","15","0","0","0","1","100","66.7","0","0","127173","115737","23200","98473","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"158129632","","30000","30000","30000"," 60 months"," 12.40%","673.42","B","B4","MB Operations Sr Specialist I","4 years","RENT","66500","Source Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=158129632","","debt_consolidation","Debt consolidation","750xx","TX","27.22","0","Apr-1996","720","724","0","66","","14","0","6212","18.7%","34","w","28898.44","28898.44","1999.59","1999.59","1101.56","898.03","0.0","0.0","0.0","Dec-2019","673.42","Jan-2020","Nov-2019","724","720","0","66","1","Individual","","","","0","0","40724","0","7","1","3","12","34512","69","0","0","5154","49","33300","3","1","1","3","2909","13995","29.7","0","0","131","281","36","12","0","36","","12","66","1","3","4","4","8","21","7","13","4","14","0","0","0","1","97.1","0","0","0","83104","40724","19900","49804","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
"159592948","","5000","5000","5000"," 36 months","  6.46%","153.16","A","A1","Operations Supervisor","9 years","MORTGAGE","43000","Not Verified","Sep-2019","Current","n","https://lendingclub.com/browse/loanDetail.action?loan_id=159592948","","credit_card","Credit card refinancing","151xx","PA","10.16","0","Sep-2004","805","809","0","","","6","0","1478","14.2%","16","w","4619.23","4619.23","457.69","457.69","380.77","76.92","0.0","0.0","0.0","Dec-2019","153.16","Jan-2020","Nov-2019","814","810","0","","1","Individual","","","","0","0","140986","0","2","0","0","35","12981","47","1","1","1338","38","10400","0","1","2","1","23498","8622","14.6","0","0","180","173","8","8","1","8","","0","","0","2","2","2","2","9","3","6","2","6","0","0","0","1","100","0","0","0","185089","14459","10100","27439","","","","","","","","","","","","","","N","","","","","","","","","","","","","","","N","","","","","",""
